Status,Age Group,Education,AI Risk,Years of Experience,Monthly Salary (INR),Industry_Education,Industry_Finance,Industry_Healthcare,Industry_Retail,Industry_Technology,Location_Bangalore,Location_Delhi,Location_Hyderabad,Location_Mumbai,Location_Rural,Location_Suburban,Location_Urban,Year,Month,Day
1,4,4,2,15.0,78100.0,0,0,0,1,0,1,0,0,0,0,0,0,2026,2,23
0,1,5,2,0.0,79200.0,0,0,0,1,0,1,0,0,0,0,0,0,2026,2,24
1,1,5,1,15.0,62700.0,0,0,0,0,1,0,0,1,0,0,0,0,2026,2,25
0,4,3,3,15.0,141400.0,0,0,0,0,1,0,0,0,0,0,0,1,2026,2,26
1,2,3,3,18.0,78100.0,0,0,0,1,0,0,0,0,0,0,1,0,2026,2,27
0,5,3,1,22.0,44000.0,1,0,0,0,0,0,0,1,0,0,0,0,2026,2,28
0,5,3,3,16.0,69400.0,0,0,0,0,1,0,0,0,0,1,0,0,2026,3,1
0,1,4,1,0.0,80400.0,0,0,0,0,1,0,0,0,0,0,0,1,2026,3,2
0,5,3,3,16.0,106300.0,0,1,0,0,0,1,0,0,0,0,0,0,2026,3,3
1,1,3,2,15.0,120600.0,0,0,0,1,0,0,1,0,0,0,0,0,2026,3,4
1,2,3,2,26.0,38900.0,0,0,0,0,1,0,0,0,0,0,1,0,2026,3,5
1,4,3,3,15.0,72800.0,0,0,0,0,1,1,0,0,0,0,0,0,2026,3,6
0,5,3,3,16.0,53200.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,3,7
1,1,2,3,15.0,22300.0,0,0,0,1,0,0,1,0,0,0,0,0,2026,3,8
1,1,4,3,15.0,76500.0,1,0,0,0,0,0,0,0,0,0,0,1,2026,3,9
0,3,3,2,27.0,65100.0,0,1,0,0,0,0,0,0,0,0,1,0,2026,3,10
0,1,4,3,24.0,107300.0,1,0,0,0,0,0,0,0,1,0,0,0,2026,3,11
0,1,5,2,5.0,122000.0,0,0,0,0,1,0,0,0,0,0,0,1,2026,3,12
0,3,4,2,14.5,60800.0,0,0,1,0,0,1,0,0,0,0,0,0,2026,3,13
1,3,5,1,19.0,68500.0,1,0,0,0,0,0,0,0,1,0,0,0,2026,3,14
1,3,4,3,14.5,78100.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,3,15
1,2,4,3,18.0,63800.0,0,0,0,1,0,0,0,0,1,0,0,0,2026,3,16
0,1,3,3,15.0,148400.0,0,0,1,0,0,0,0,0,0,0,1,0,2026,3,17
1,4,2,3,15.0,98600.0,1,0,0,0,0,0,0,0,0,0,0,1,2026,3,18
0,1,5,3,1.0,99000.0,0,0,1,0,0,0,0,0,0,0,0,1,2026,3,19
1,4,3,2,15.0,81800.0,0,0,1,0,0,0,0,0,0,1,0,0,2026,3,20
1,2,3,3,18.0,69100.0,0,0,0,0,1,0,0,0,0,0,0,1,2026,3,21
1,1,3,2,15.0,41300.0,0,1,0,0,0,0,0,1,0,0,0,0,2026,3,22
1,2,1,3,18.0,7900.0,0,0,1,0,0,0,1,0,0,0,0,0,2026,3,23
0,5,4,3,16.0,34400.0,0,0,1,0,0,0,1,0,0,0,0,0,2026,3,24
0,5,4,3,17.0,73200.0,0,0,1,0,0,0,0,0,0,1,0,0,2026,3,25
1,4,4,3,15.0,107100.0,0,0,0,0,1,0,1,0,0,0,0,0,2026,3,26
0,2,4,1,18.0,11500.0,0,0,0,0,1,0,0,0,0,0,0,1,2026,3,27
0,1,5,1,15.0,69400.0,0,0,0,0,1,0,0,1,0,0,0,0,2026,3,28
1,2,2,3,18.0,93800.0,0,0,1,0,0,0,0,0,0,0,1,0,2026,3,29
0,1,2,2,6.0,122100.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,3,30
1,2,4,1,18.0,33400.0,0,0,0,1,0,0,0,0,0,0,1,0,2026,3,31
0,5,5,3,18.0,42700.0,0,0,0,0,1,0,1,0,0,0,0,0,2026,4,1
1,2,5,1,23.0,149100.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,4,2
1,4,1,1,15.0,132300.0,1,0,0,0,0,0,0,0,0,1,0,0,2026,4,3
0,1,3,3,15.0,81500.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,4,4
0,2,5,2,12.0,90900.0,0,1,0,0,0,0,0,1,0,0,0,0,2026,4,5
1,1,5,1,15.0,18700.0,0,1,0,0,0,0,0,0,0,0,0,1,2026,4,6
1,1,3,2,15.0,127200.0,0,0,0,0,1,0,0,0,0,1,0,0,2026,4,7
1,5,5,1,30.0,129400.0,0,0,0,0,1,0,0,0,0,0,1,0,2026,4,8
0,1,1,1,16.0,72300.0,0,0,0,1,0,1,0,0,0,0,0,0,2026,4,9
1,2,3,3,18.0,34400.0,0,0,0,1,0,1,0,0,0,0,0,0,2026,4,10
1,1,1,3,15.0,78100.0,0,0,0,1,0,0,0,0,1,0,0,0,2026,4,11
1,5,5,2,14.0,40600.0,0,1,0,0,0,0,0,0,1,0,0,0,2026,4,12
1,1,3,3,2.0,147900.0,0,0,0,0,1,0,1,0,0,0,0,0,2026,4,13
0,1,1,2,15.0,77800.0,1,0,0,0,0,0,0,0,0,1,0,0,2026,4,14
0,3,5,1,5.0,43100.0,0,0,1,0,0,0,0,0,0,1,0,0,2026,4,15
1,1,5,2,1.0,78100.0,0,0,0,1,0,0,0,1,0,0,0,0,2026,4,16
1,2,4,1,28.0,109600.0,0,0,0,0,1,0,0,0,0,0,0,1,2026,4,17
1,1,2,1,23.0,61700.0,0,0,0,1,0,0,0,0,0,1,0,0,2026,4,18
1,3,4,2,14.5,78100.0,0,0,0,1,0,1,0,0,0,0,0,0,2026,4,19
1,1,4,2,9.0,148500.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,4,20
1,1,4,2,20.0,54400.0,0,0,0,0,1,1,0,0,0,0,0,0,2026,4,21
1,3,4,1,14.5,81000.0,0,0,0,1,0,0,1,0,0,0,0,0,2026,4,22
1,1,3,1,15.0,78300.0,0,0,0,1,0,0,1,0,0,0,0,0,2026,4,23
1,3,1,3,7.0,137000.0,0,1,0,0,0,0,0,0,0,1,0,0,2026,4,24
0,4,2,2,14.0,144900.0,0,0,1,0,0,0,0,0,0,0,1,0,2026,4,25
1,3,5,2,30.0,149800.0,0,0,0,0,1,0,0,0,0,0,1,0,2026,4,26
1,5,3,2,16.0,81300.0,0,0,0,1,0,1,0,0,0,0,0,0,2026,4,27
1,2,5,2,18.0,81800.0,0,0,1,0,0,0,0,0,1,0,0,0,2026,4,28
1,1,5,3,15.0,134900.0,0,0,0,1,0,0,0,0,1,0,0,0,2026,4,29
1,3,4,3,14.5,100000.0,0,0,1,0,0,0,0,0,0,1,0,0,2026,4,30
1,1,5,3,15.0,18100.0,0,1,0,0,0,0,0,0,0,0,0,1,2026,5,1
1,5,5,2,16.0,110600.0,0,0,0,0,1,0,0,0,0,0,0,1,2026,5,2
1,2,5,1,22.0,148400.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,5,3
1,5,1,3,16.0,27500.0,0,0,0,0,1,0,0,0,0,0,0,1,2026,5,4
0,3,5,3,14.5,102500.0,0,0,0,0,1,0,0,0,0,1,0,0,2026,5,5
1,1,1,1,7.0,117100.0,0,1,0,0,0,0,0,0,0,0,0,1,2026,5,6
0,4,4,3,25.0,90900.0,0,1,0,0,0,0,0,0,1,0,0,0,2026,5,7
0,4,5,3,7.0,39300.0,0,0,0,1,0,0,0,1,0,0,0,0,2026,5,8
0,1,5,2,15.0,93000.0,0,0,0,0,1,0,0,0,1,0,0,0,2026,5,9
1,4,5,2,16.0,70500.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,5,10
0,2,4,1,26.0,28900.0,0,0,0,1,0,1,0,0,0,0,0,0,2026,5,11
0,3,3,3,28.0,52200.0,0,0,1,0,0,0,0,1,0,0,0,0,2026,5,12
0,1,1,3,29.0,6300.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,5,13
1,2,3,1,7.0,89400.0,0,0,0,1,0,0,0,0,0,0,1,0,2026,5,14
0,1,5,1,15.0,5800.0,0,1,0,0,0,0,0,0,0,0,1,0,2026,5,15
0,1,3,1,20.0,141800.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,5,16
0,4,3,3,15.0,125800.0,0,0,1,0,0,1,0,0,0,0,0,0,2026,5,17
1,1,1,3,20.0,54800.0,0,0,0,1,0,0,1,0,0,0,0,0,2026,5,18
1,2,3,2,18.0,65800.0,0,0,1,0,0,1,0,0,0,0,0,0,2026,5,19
0,4,1,3,15.0,55800.0,0,1,0,0,0,0,0,0,0,0,1,0,2026,5,20
1,3,4,1,6.0,15200.0,0,0,0,0,1,0,1,0,0,0,0,0,2026,5,21
0,2,1,3,18.0,72500.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,5,22
0,2,4,1,11.0,78200.0,1,0,0,0,0,0,0,0,0,0,0,1,2026,5,23
1,3,4,1,1.0,119900.0,0,1,0,0,0,0,1,0,0,0,0,0,2026,5,24
1,1,5,3,11.0,140400.0,0,0,0,0,1,0,0,0,1,0,0,0,2026,5,25
1,1,1,1,6.0,105600.0,0,0,1,0,0,0,0,0,0,1,0,0,2026,5,26
0,1,3,3,29.0,139800.0,0,0,0,1,0,0,0,0,1,0,0,0,2026,5,27
1,1,4,2,25.0,52400.0,0,0,0,1,0,1,0,0,0,0,0,0,2026,5,28
1,1,2,3,15.0,74700.0,0,1,0,0,0,0,0,0,0,0,0,1,2026,5,29
1,1,3,3,2.0,18400.0,0,0,0,1,0,0,0,0,0,1,0,0,2026,5,30
1,3,5,2,8.0,78000.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,5,31
1,4,2,2,1.0,85400.0,1,0,0,0,0,0,0,0,0,0,0,1,2026,6,1
1,1,1,2,15.0,48000.0,1,0,0,0,0,0,0,0,1,0,0,0,2026,6,2
0,1,3,1,17.0,58300.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,6,3
1,5,3,3,16.0,68500.0,1,0,0,0,0,1,0,0,0,0,0,0,2026,6,4
0,1,4,1,26.0,81500.0,0,0,0,1,0,0,0,0,0,0,1,0,2026,6,5
0,2,1,2,18.0,66100.0,0,0,1,0,0,0,0,0,1,0,0,0,2026,6,6
1,4,4,2,28.0,48200.0,0,0,0,1,0,1,0,0,0,0,0,0,2026,6,7
1,4,4,3,15.0,72800.0,0,0,0,0,1,0,0,0,0,1,0,0,2026,6,8
0,1,4,1,5.0,78700.0,0,0,1,0,0,0,0,0,0,0,1,0,2026,6,9
1,1,5,1,4.0,87500.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,6,10
0,3,5,2,14.5,81500.0,0,0,0,1,0,0,1,0,0,0,0,0,2026,6,11
1,1,1,1,6.0,81800.0,0,0,1,0,0,0,0,1,0,0,0,0,2026,6,12
0,3,4,2,1.0,70300.0,0,0,0,1,0,0,1,0,0,0,0,0,2026,6,13
1,1,3,3,1.0,128000.0,0,0,0,1,0,0,0,0,0,0,1,0,2026,6,14
1,1,1,3,15.0,137700.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,6,15
1,3,2,3,2.0,96500.0,1,0,0,0,0,0,1,0,0,0,0,0,2026,6,16
0,2,1,3,18.0,99400.0,0,1,0,0,0,0,0,0,0,0,0,1,2026,6,17
1,3,3,1,14.5,72800.0,0,0,0,0,1,1,0,0,0,0,0,0,2026,6,18
1,1,1,3,17.0,12100.0,0,0,0,1,0,1,0,0,0,0,0,0,2026,6,19
1,1,4,2,27.0,56700.0,0,0,0,1,0,0,0,1,0,0,0,0,2026,6,20
1,2,4,3,18.0,95300.0,0,0,0,1,0,0,0,0,1,0,0,0,2026,6,21
0,4,1,3,15.0,15000.0,0,0,0,1,0,0,0,0,0,1,0,0,2026,6,22
1,1,4,3,15.0,58800.0,0,1,0,0,0,0,0,0,0,0,0,1,2026,6,23
1,5,1,3,4.0,6100.0,0,0,1,0,0,0,1,0,0,0,0,0,2026,6,24
1,1,1,3,15.0,146800.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,6,25
1,5,1,2,10.0,72800.0,0,0,0,0,1,0,0,0,0,0,0,1,2026,6,26
1,2,3,1,18.0,33600.0,0,1,0,0,0,0,0,0,0,1,0,0,2026,6,27
1,5,4,1,4.0,69300.0,0,0,1,0,0,0,0,1,0,0,0,0,2026,6,28
1,2,1,1,18.0,74700.0,0,1,0,0,0,0,0,0,0,0,0,1,2026,6,29
1,1,3,2,15.0,81800.0,0,0,1,0,0,1,0,0,0,0,0,0,2026,6,30
1,2,3,3,23.0,28500.0,0,0,0,1,0,0,1,0,0,0,0,0,2026,7,1
0,2,3,2,21.0,30500.0,0,0,1,0,0,0,0,0,0,0,0,1,2026,7,2
1,1,3,3,15.0,78100.0,0,0,0,1,0,1,0,0,0,0,0,0,2026,7,3
0,4,2,3,15.0,137200.0,0,0,1,0,0,0,0,0,0,0,0,1,2026,7,4
1,1,2,3,19.0,78100.0,0,0,0,1,0,0,0,0,1,0,0,0,2026,7,5
0,1,2,3,15.0,74700.0,0,0,1,0,0,0,0,0,0,0,0,1,2026,7,6
1,2,3,3,18.0,59000.0,1,0,0,0,0,1,0,0,0,0,0,0,2026,7,7
0,2,4,1,18.0,143000.0,0,1,0,0,0,0,0,0,1,0,0,0,2026,7,8
1,3,3,3,14.5,9600.0,1,0,0,0,0,0,0,0,0,1,0,0,2026,7,9
0,2,3,2,19.0,68200.0,1,0,0,0,0,0,0,0,0,0,0,1,2026,7,10
0,2,5,2,1.0,90900.0,0,1,0,0,0,0,0,0,0,0,0,1,2026,7,11
0,1,5,3,15.0,81700.0,0,0,0,1,0,0,0,0,1,0,0,0,2026,7,12
0,1,2,2,5.0,104700.0,1,0,0,0,0,0,0,0,1,0,0,0,2026,7,13
1,4,1,2,15.0,36000.0,0,0,0,1,0,0,0,0,0,0,1,0,2026,7,14
0,3,4,3,14.5,74700.0,0,0,1,0,0,0,0,0,0,0,0,1,2026,7,15
1,2,2,3,18.0,78100.0,0,0,0,1,0,0,0,0,0,1,0,0,2026,7,16
0,4,5,3,15.0,50500.0,0,0,1,0,0,0,0,0,0,1,0,0,2026,7,17
1,1,2,3,6.0,55000.0,0,0,0,1,0,0,0,0,0,0,1,0,2026,7,18
0,1,3,3,13.0,113500.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,7,19
0,2,2,2,25.0,101200.0,1,0,0,0,0,0,1,0,0,0,0,0,2026,7,20
1,4,2,1,25.0,6100.0,1,0,0,0,0,0,0,1,0,0,0,0,2026,7,21
1,4,2,3,4.0,78100.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,7,22
1,1,1,3,15.0,10700.0,0,0,0,0,1,0,0,0,0,1,0,0,2026,7,23
0,2,3,3,2.0,56700.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,7,24
1,1,3,2,11.0,68500.0,1,0,0,0,0,0,0,1,0,0,0,0,2026,7,25
1,1,2,3,15.0,146800.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,7,26
0,2,4,3,2.0,87600.0,0,0,0,1,0,0,1,0,0,0,0,0,2026,7,27
1,4,4,3,9.0,131600.0,0,0,0,1,0,0,1,0,0,0,0,0,2026,7,28
0,3,5,3,14.5,49000.0,0,0,1,0,0,1,0,0,0,0,0,0,2026,7,29
0,2,5,1,16.0,49200.0,0,1,0,0,0,0,1,0,0,0,0,0,2026,7,30
1,1,5,1,18.0,31700.0,0,1,0,0,0,0,0,1,0,0,0,0,2026,7,31
1,1,1,2,15.0,72800.0,0,0,0,0,1,0,1,0,0,0,0,0,2026,8,1
1,4,4,3,25.0,72800.0,0,0,0,0,1,0,0,0,0,0,0,1,2026,8,2
1,2,1,1,11.0,126300.0,0,0,0,0,1,0,0,0,0,0,0,1,2026,8,3
1,2,3,3,18.0,120300.0,0,1,0,0,0,0,1,0,0,0,0,0,2026,8,4
0,5,5,1,7.0,65800.0,0,0,0,1,0,0,0,1,0,0,0,0,2026,8,5
1,5,3,2,10.0,81800.0,0,0,1,0,0,0,0,0,0,0,1,0,2026,8,6
1,1,4,2,15.0,81800.0,0,0,1,0,0,0,0,0,1,0,0,0,2026,8,7
1,1,5,3,15.0,100300.0,0,0,0,0,1,0,0,0,0,0,1,0,2026,8,8
1,3,3,2,14.5,74300.0,0,1,0,0,0,0,0,0,0,0,0,1,2026,8,9
1,3,4,2,14.5,77100.0,0,0,0,0,1,0,0,0,0,0,0,1,2026,8,10
1,1,1,2,15.0,91200.0,0,0,0,1,0,0,1,0,0,0,0,0,2026,8,11
1,1,1,1,10.0,51800.0,0,0,0,0,1,0,0,0,1,0,0,0,2026,8,12
0,4,4,3,15.0,90700.0,0,0,0,0,1,0,0,0,1,0,0,0,2026,8,13
1,1,4,3,25.0,103400.0,0,1,0,0,0,0,1,0,0,0,0,0,2026,8,14
0,3,4,1,14.5,24500.0,0,0,1,0,0,0,1,0,0,0,0,0,2026,8,15
1,3,3,2,14.5,42200.0,0,0,0,1,0,0,0,0,0,1,0,0,2026,8,16
0,2,5,1,20.0,6700.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,8,17
1,1,3,2,15.0,137000.0,0,0,1,0,0,1,0,0,0,0,0,0,2026,8,18
0,1,4,3,14.0,97800.0,0,1,0,0,0,0,0,0,0,0,1,0,2026,8,19
1,3,5,1,14.5,69800.0,0,0,0,0,1,0,0,0,1,0,0,0,2026,8,20
1,3,4,3,14.5,39000.0,0,0,1,0,0,0,0,0,0,1,0,0,2026,8,21
0,1,3,2,15.0,85800.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,8,22
1,5,2,3,15.0,56400.0,0,0,0,1,0,0,0,0,0,1,0,0,2026,8,23
0,2,1,1,10.0,78100.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,8,24
1,1,4,3,15.0,46100.0,0,0,0,1,0,0,0,0,0,1,0,0,2026,8,25
0,4,3,3,15.0,36400.0,0,1,0,0,0,0,0,0,0,0,0,1,2026,8,26
0,3,3,3,14.5,12500.0,0,0,0,0,1,0,1,0,0,0,0,0,2026,8,27
0,1,4,2,18.0,91800.0,0,0,0,1,0,0,1,0,0,0,0,0,2026,8,28
0,1,4,1,15.0,83800.0,0,0,1,0,0,1,0,0,0,0,0,0,2026,8,29
1,5,2,1,16.0,68500.0,1,0,0,0,0,0,0,0,1,0,0,0,2026,8,30
1,2,1,3,18.0,64900.0,1,0,0,0,0,0,0,0,0,0,0,1,2026,8,31
0,1,3,3,21.0,100700.0,0,1,0,0,0,0,0,0,0,0,0,1,2026,9,1
1,1,1,3,15.0,66400.0,0,0,1,0,0,0,0,0,0,1,0,0,2026,9,2
0,2,3,2,11.0,92000.0,0,0,0,0,1,0,0,0,1,0,0,0,2026,9,3
0,1,5,2,15.0,55500.0,1,0,0,0,0,0,0,0,0,0,1,0,2026,9,4
0,5,5,2,18.0,12700.0,1,0,0,0,0,0,0,0,0,1,0,0,2026,9,5
1,4,2,3,18.0,44400.0,0,0,0,0,1,0,0,0,0,0,1,0,2026,9,6
0,1,4,1,8.0,116200.0,0,0,1,0,0,0,0,0,0,1,0,0,2026,9,7
1,1,5,2,15.0,73900.0,0,1,0,0,0,0,0,0,0,0,0,1,2026,9,8
1,1,1,3,15.0,85700.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,9,9
0,3,2,3,14.5,78200.0,1,0,0,0,0,0,0,0,1,0,0,0,2026,9,10
1,1,1,3,15.0,74700.0,0,1,0,0,0,0,0,0,0,0,0,1,2026,9,11
1,1,4,1,15.0,85300.0,0,0,0,1,0,1,0,0,0,0,0,0,2026,9,12
1,5,3,3,16.0,93500.0,0,0,0,1,0,0,0,0,0,0,1,0,2026,9,13
0,3,4,3,3.0,88100.0,0,0,0,1,0,0,1,0,0,0,0,0,2026,9,14
1,2,5,3,18.0,74700.0,0,1,0,0,0,1,0,0,0,0,0,0,2026,9,15
1,4,4,3,18.0,78100.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,9,16
0,4,3,2,13.0,72700.0,0,0,1,0,0,0,0,0,0,1,0,0,2026,9,17
1,4,4,3,16.0,27300.0,0,0,1,0,0,0,1,0,0,0,0,0,2026,9,18
0,1,3,3,26.0,127000.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,9,19
0,2,1,1,18.0,57900.0,0,1,0,0,0,0,0,0,0,0,0,1,2026,9,20
1,1,4,2,15.0,11000.0,0,0,1,0,0,0,0,0,1,0,0,0,2026,9,21
0,4,1,2,8.0,42200.0,0,0,1,0,0,1,0,0,0,0,0,0,2026,9,22
0,1,3,2,20.0,74700.0,0,0,1,0,0,0,1,0,0,0,0,0,2026,9,23
0,1,1,3,15.0,49000.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,9,24
1,2,4,1,9.0,19100.0,0,0,0,1,0,0,0,0,1,0,0,0,2026,9,25
0,1,5,2,15.0,78200.0,1,0,0,0,0,0,1,0,0,0,0,0,2026,9,26
1,5,2,1,16.0,74700.0,0,1,0,0,0,1,0,0,0,0,0,0,2026,9,27
0,1,5,2,18.0,75900.0,0,0,0,1,0,0,1,0,0,0,0,0,2026,9,28
1,2,3,3,18.0,118400.0,0,0,0,1,0,0,0,0,0,1,0,0,2026,9,29
0,1,4,1,15.0,69400.0,0,0,0,0,1,0,0,0,0,0,0,1,2026,9,30
1,2,5,1,18.0,131100.0,0,0,0,1,0,0,0,0,1,0,0,0,2026,10,1
0,1,2,2,15.0,90900.0,0,1,0,0,0,0,1,0,0,0,0,0,2026,10,2
0,1,3,1,15.0,126100.0,0,0,0,1,0,0,0,0,0,0,1,0,2026,10,3
1,2,4,3,22.0,71500.0,0,1,0,0,0,0,1,0,0,0,0,0,2026,10,4
1,1,1,2,6.0,45400.0,1,0,0,0,0,0,0,0,0,0,0,1,2026,10,5
1,4,3,2,5.0,75400.0,0,0,1,0,0,0,0,0,1,0,0,0,2026,10,6
0,4,5,3,15.0,92500.0,0,0,0,1,0,0,1,0,0,0,0,0,2026,10,7
0,1,3,1,28.0,39500.0,0,0,0,0,1,0,1,0,0,0,0,0,2026,10,8
1,1,3,1,15.0,45200.0,0,0,0,1,0,0,0,0,0,1,0,0,2026,10,9
0,2,3,1,24.0,78200.0,1,0,0,0,0,0,0,0,0,1,0,0,2026,10,10
1,5,3,1,16.0,135200.0,0,0,0,1,0,0,0,0,1,0,0,0,2026,10,11
1,1,2,1,15.0,44600.0,1,0,0,0,0,0,1,0,0,0,0,0,2026,10,12
1,1,2,1,20.0,96900.0,1,0,0,0,0,0,0,0,0,1,0,0,2026,10,13
0,1,3,3,20.0,94400.0,0,0,0,0,1,0,0,0,0,0,0,1,2026,10,14
1,2,4,3,25.0,9800.0,0,0,1,0,0,0,0,1,0,0,0,0,2026,10,15
1,5,3,3,16.0,72800.0,0,0,0,0,1,0,0,1,0,0,0,0,2026,10,16
1,5,5,1,16.0,114400.0,0,1,0,0,0,0,0,0,1,0,0,0,2026,10,17
1,1,2,3,15.0,118000.0,0,0,1,0,0,0,0,0,0,0,0,1,2026,10,18
0,1,1,2,15.0,90900.0,0,1,0,0,0,1,0,0,0,0,0,0,2026,10,19
1,5,3,2,16.0,19900.0,0,0,0,1,0,0,0,0,0,0,1,0,2026,10,20
1,4,3,3,2.0,78100.0,0,0,0,1,0,0,0,0,1,0,0,0,2026,10,21
1,2,1,1,5.0,133700.0,0,0,0,1,0,0,0,0,1,0,0,0,2026,10,22
0,2,5,2,18.0,81500.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,10,23
1,1,3,1,3.0,62000.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,10,24
1,2,3,3,19.0,72800.0,0,0,0,0,1,0,0,0,0,0,0,1,2026,10,25
0,1,5,1,21.0,141000.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,10,26
0,1,3,3,15.0,58500.0,0,0,0,0,1,0,0,0,0,0,0,1,2026,10,27
1,1,1,2,20.0,15600.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,10,28
1,4,4,3,15.0,12600.0,0,0,1,0,0,0,0,1,0,0,0,0,2026,10,29
0,4,1,2,26.0,39400.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,10,30
0,1,1,2,30.0,52100.0,0,0,0,0,1,0,0,0,0,0,1,0,2026,10,31
0,5,3,3,16.0,18500.0,1,0,0,0,0,1,0,0,0,0,0,0,2026,11,1
0,1,3,1,15.0,95300.0,0,0,1,0,0,1,0,0,0,0,0,0,2026,11,2
1,1,4,3,30.0,68900.0,0,1,0,0,0,0,0,0,0,0,0,1,2026,11,3
0,1,5,2,0.0,80500.0,0,1,0,0,0,0,0,0,0,0,0,1,2026,11,4
1,3,3,1,10.0,81800.0,0,0,1,0,0,0,0,0,0,1,0,0,2026,11,5
1,2,1,1,18.0,52500.0,0,1,0,0,0,0,0,0,0,0,0,1,2026,11,6
0,1,2,3,20.0,80400.0,0,1,0,0,0,0,0,0,0,0,0,1,2026,11,7
0,4,4,3,15.0,74800.0,0,0,1,0,0,0,1,0,0,0,0,0,2026,11,8
1,1,1,3,15.0,141700.0,0,0,0,1,0,1,0,0,0,0,0,0,2026,11,9
0,2,3,3,18.0,69400.0,0,0,0,0,1,0,0,0,0,0,1,0,2026,11,10
0,3,1,3,14.5,14000.0,0,0,0,1,0,0,0,1,0,0,0,0,2026,11,11
0,1,2,2,15.0,78200.0,1,0,0,0,0,0,0,0,0,1,0,0,2026,11,12
1,5,3,2,16.0,78100.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,11,13
1,2,5,3,8.0,45700.0,0,0,1,0,0,0,0,0,0,0,1,0,2026,11,14
0,1,1,1,15.0,44000.0,0,1,0,0,0,0,0,0,0,0,0,1,2026,11,15
0,1,4,2,15.0,126100.0,0,0,0,0,1,0,0,0,1,0,0,0,2026,11,16
0,1,1,1,15.0,90900.0,0,1,0,0,0,0,0,0,0,0,1,0,2026,11,17
0,1,5,2,15.0,141500.0,0,0,0,1,0,0,0,0,1,0,0,0,2026,11,18
0,1,4,2,15.0,9700.0,0,0,1,0,0,0,0,0,0,0,0,1,2026,11,19
0,3,3,3,14.5,30500.0,0,0,0,1,0,0,0,0,0,0,0,1,2026,11,20
0,3,1,1,5.0,63300.0,0,0,0,1,0,0,0,0,0,1,0,0,2026,11,21
1,5,2,3,24.0,100000.0,0,0,0,0,1,0,0,1,0,0,0,0,2026,11,22
0,2,2,3,18.0,145200.0,0,0,0,1,0,1,0,0,0,0,0,0,2026,11,23
0,1,1,1,15.0,90900.0,0,1,0,0,0,0,0,0,1,0,0,0,2026,11,24
1,4,5,3,24.0,22000.0,0,1,0,0,0,0,0,0,0,0,0,1,2026,11,25
1,1,1,3,12.0,81800.0,0,0,1,0,0,0,0,0,0,0,0,1,2026,11,26
0,1,3,3,15.0,116100.0,0,0,0,0,1,0,0,0,0,0,1,0,2026,11,27
0,1,5,1,24.0,122900.0,0,0,1,0,0,0,0,0,0,1,0,0,2026,11,28
0,1,3,3,22.0,19800.0,0,0,0,1,0,0,0,0,0,0,1,0,2026,11,29
0,1,4,1,15.0,74700.0,0,0,1,0,0,0,0,1,0,0,0,0,2026,11,30
1,1,5,3,15.0,123600.0,0,0,1,0,0,0,0,0,0,1,0,0,2026,12,1
1,1,3,2,15.0,27300.0,0,1,0,0,0,0,0,0,0,0,1,0,2026,12,2
1,2,4,2,18.0,11500.0,0,1,0,0,0,0,0,1,0,0,0,0,2026,12,3
1,5,4,3,23.0,76200.0,0,0,0,1,0,1,0,0,0,0,0,0,2026,12,4
0,2,1,1,30.0,103900.0,0,0,0,0,1,1,0,0,0,0,0,0,2026,12,5
0,5,1,3,13.0,58900.0,0,0,0,0,1,0,0,0,1,0,0,0,2026,12,6
1,1,5,3,15.0,44900.0,0,0,0,0,1,0,0,1,0,0,0,0,2026,12,7
